#(d > 64 and ((b > d or d == b) or (c < b or d != 7)))
A,B,C,D,R
71,33,30,29,False
8,38,31,15,False
59,50,20,6,False
78,81,14,73,True
4,39,9,30,False
90,63,57,97,True
0,3,30,71,True
89,16,25,33,False
30,42,39,25,False
0,41,74,18,False
50,7,85,24,False
52,33,40,10,False
6,7,8,19,False
54,91,80,48,False
78,75,7,47,False
14,10,65,75,True
71,57,55,95,True
6,20,20,51,False
61,43,60,4,False
82,14,97,41,False
31,71,45,52,False
27,31,7,88,True
67,62,81,21,False
60,10,7,43,False
6,35,78,51,False
50,26,46,91,True
92,0,84,29,False
56,79,65,12,False
55,78,94,23,False
